,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr,total_runtime
496,494.0,adam,mse,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
497,495.0,adam,mse,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
498,496.0,adam,mse,relu,relu,100.0,100.0,1.0,1.0,5.0,0.0,6389935112192.0,6389935112192.0,1616409.0,98.62181091308594,1.0,2527832.0,22.41859245300293,0.5289031736657247,0 days 09:08:40.950942
499,497.0,adam,mse,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
500,498.0,adam,mse,relu,relu,100.0,100.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
501,499.0,adam,mse,relu,relu,100.0,100.0,5.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
502,500.0,adam,mse,relu,relu,100.0,100.0,5.0,1.0,10.0,0.0,6361232441344.0,6361232441344.0,1610893.75,98.19641876220703,1.0,2522148.5,19.97905158996582,0.5289031736657247,0 days 09:08:40.950942
503,501.0,adam,mse,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
504,502.0,adam,mse,relu,relu,100.0,100.0,10.0,1.0,5.0,0.0,6261869379584.0,6261869379584.0,1591536.875,96.70515441894531,1.0,2502372.75,15.059659004211426,0.5289031736657247,0 days 09:08:40.950942
505,503.0,adam,mse,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
506,504.0,adam,mse,selu,relu,50.0,1.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
507,505.0,adam,mse,selu,relu,50.0,1.0,1.0,1.0,5.0,0.0,4144094248960.0,4144094248960.0,1042260.5,60.517982482910156,1.0,2035704.875,1.1429059505462646,0.5289031736657247,0 days 09:08:40.950942
508,506.0,adam,mse,selu,relu,50.0,1.0,1.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
509,507.0,adam,mse,selu,relu,50.0,1.0,5.0,1.0,1.0,0.0,6483874414592.0,6483874414592.0,1634138.75,99.98280334472656,1.0,2546345.25,80.13516998291016,0.5289031736657247,0 days 09:08:40.950942
510,508.0,adam,mse,selu,relu,50.0,1.0,5.0,1.0,5.0,0.0,4289334870016.0,4289334870016.0,1014111.9375,61.65940475463867,1.0,2071071.0,0.8967289328575134,0.5289031736657247,0 days 09:08:40.950942
511,509.0,adam,mse,selu,relu,50.0,1.0,5.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
512,510.0,adam,mse,selu,relu,50.0,1.0,10.0,1.0,1.0,0.0,6483876511744.0,6483876511744.0,1634139.625,99.98287200927734,1.0,2546345.75,80.20060729980469,0.5289031736657247,0 days 09:08:40.950942
513,511.0,adam,mse,selu,relu,50.0,1.0,10.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
514,512.0,adam,mse,selu,relu,50.0,1.0,10.0,1.0,10.0,0.0,4483379101696.0,4483379101696.0,1011283.6875,63.63634490966797,1.0,2117399.25,0.7742375135421753,0.5289031736657247,0 days 09:08:40.950942
515,513.0,adam,mse,selu,relu,50.0,10.0,1.0,1.0,1.0,0.0,6484296466432.0,6484296466432.0,1634268.125,99.99700164794922,1.0,2546428.25,113.76628112792969,0.5289031736657247,0 days 09:08:40.950942
516,514.0,adam,mse,selu,relu,50.0,10.0,1.0,1.0,5.0,0.0,5743033450496.0,5743033450496.0,1482663.75,88.25025177001953,1.0,2396462.75,6.9626593589782715,0.5289031736657247,0 days 09:08:40.950942
517,515.0,adam,mse,selu,relu,50.0,10.0,1.0,1.0,10.0,0.0,6477891239936.0,6477891239936.0,1632307.25,99.78150939941406,0.9999999403953552,2545170.25,41.314002990722656,0.5289031736657247,0 days 09:08:40.950942
518,516.0,adam,mse,selu,relu,50.0,10.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
519,517.0,adam,mse,selu,relu,50.0,10.0,5.0,1.0,5.0,0.0,5381783814144.0,5381783814144.0,1408384.875,82.20545959472656,1.0,2319867.25,4.907022476196289,0.5289031736657247,0 days 09:08:40.950942
520,518.0,adam,mse,selu,relu,50.0,10.0,5.0,1.0,10.0,0.0,5352262205440.0,5352262205440.0,1401794.25,81.64336395263672,1.0,2313495.75,4.738029479980469,0.5289031736657247,0 days 09:08:40.950942
521,519.0,adam,mse,selu,relu,50.0,10.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
522,520.0,adam,mse,selu,relu,50.0,10.0,10.0,1.0,5.0,0.0,5838876442624.0,5838876442624.0,1502901.25,89.82102966308594,1.0,2416376.75,7.6952033042907715,0.5289031736657247,0 days 09:08:40.950942
523,521.0,adam,mse,selu,relu,50.0,10.0,10.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
524,522.0,adam,mse,selu,relu,50.0,32.0,1.0,1.0,1.0,0.0,6484351516672.0,6484351516672.0,1634284.75,99.99886322021484,0.9999999403953552,2546439.0,133.9326171875,0.5289031736657247,0 days 09:08:40.950942
525,523.0,adam,mse,selu,relu,50.0,32.0,1.0,1.0,5.0,0.0,6354579750912.0,6354579750912.0,1609592.25,98.09445190429688,1.0,2520829.25,19.47585678100586,0.5289031736657247,0 days 09:08:40.950942
526,524.0,adam,mse,selu,relu,50.0,32.0,1.0,1.0,10.0,0.0,6276737138688.0,6276737138688.0,1594412.125,96.92231750488281,1.0,2505341.75,15.544339179992676,0.5289031736657247,0 days 09:08:40.950942
527,525.0,adam,mse,selu,relu,50.0,32.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
528,526.0,adam,mse,selu,relu,50.0,32.0,5.0,1.0,5.0,0.0,6153151447040.0,6153151447040.0,1569692.625,95.01043701171875,1.0,2480554.75,12.03862190246582,0.5289031736657247,0 days 09:08:40.950942
529,527.0,adam,mse,selu,relu,50.0,32.0,5.0,1.0,10.0,0.0,6324711587840.0,6324711587840.0,1603621.0,97.6177978515625,1.0,2514898.0,17.430973052978516,0.5289031736657247,0 days 09:08:40.950942
530,528.0,adam,mse,selu,relu,50.0,32.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
531,529.0,adam,mse,selu,relu,50.0,32.0,10.0,1.0,5.0,0.0,5562330251264.0,5562330251264.0,1445201.625,85.27365112304688,1.0,2358459.25,5.845128536224365,0.5289031736657247,0 days 09:08:40.950942
532,530.0,adam,mse,selu,relu,50.0,32.0,10.0,1.0,10.0,0.0,5296644685824.0,5296644685824.0,1390638.75,80.79034423828125,1.0,2301444.0,4.558808326721191,0.5289031736657247,0 days 09:08:40.950942
533,531.0,adam,mse,selu,relu,50.0,100.0,1.0,1.0,1.0,0.0,6477023543296.0,6477023543296.0,1632914.375,99.8935775756836,1.0,2544999.75,52.80519485473633,0.5289031736657247,0 days 09:08:40.950942
534,532.0,adam,mse,selu,relu,50.0,100.0,1.0,1.0,5.0,0.0,6484285980672.0,6484285980672.0,1634264.625,99.99664306640625,0.9999999403953552,2546426.0,111.38155364990234,0.5289031736657247,0 days 09:08:40.950942
535,533.0,adam,mse,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,6468423122944.0,6468423122944.0,1631289.75,99.76765441894531,1.0,2543309.5,42.043914794921875,0.5289031736657247,0 days 09:08:40.950942
536,534.0,adam,mse,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,6484367769600.0,6484367769600.0,1634289.875,99.99940490722656,1.0,2546442.25,147.18988037109375,0.5289031736657247,0 days 09:08:40.950942
537,535.0,adam,mse,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
538,536.0,adam,mse,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,6412335841280.0,6412335841280.0,1620658.125,98.94693756103516,1.0,2532259.0,24.93129539489746,0.5289031736657247,0 days 09:08:40.950942
539,537.0,adam,mse,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,6484368818176.0,6484368818176.0,1634290.25,99.99943542480469,0.9999999403953552,2546442.5,148.70681762695312,0.5289031736657247,0 days 09:08:40.950942
540,538.0,adam,mse,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
541,539.0,adam,mse,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,6423361093632.0,6423361093632.0,1622759.5,99.10921478271484,1.0,2534435.0,26.607995986938477,0.5289031736657247,0 days 09:08:40.950942
542,540.0,adam,mse,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
543,541.0,adam,mse,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,6242225356800.0,6242225356800.0,1558448.25,91.66483306884766,1.0,2498444.5,8.080493927001953,0.5289031736657247,0 days 09:08:40.950942
544,542.0,adam,mse,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,4521156673536.0,4521156673536.0,1016053.6875,64.09363555908203,1.0,2126301.25,0.795573890209198,0.5289031736657247,0 days 09:08:40.950942
545,543.0,adam,mse,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,4313273597952.0,4313273597952.0,1010859.375,61.83329772949219,1.0,2076842.25,0.8598229289054871,0.5289031736657247,0 days 09:08:40.950942
546,544.0,adam,mse,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,4517307875328.0,4517307875328.0,1011789.0625,63.996925354003906,1.0,2125396.0,0.7612370252609253,0.5289031736657247,0 days 09:08:40.950942
547,545.0,adam,mse,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,4508115009536.0,4508115009536.0,1010566.3125,63.88752365112305,1.0,2123232.25,0.755944013595581,0.5289031736657247,0 days 09:08:40.950942
548,546.0,adam,mse,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,4508777185280.0,4508777185280.0,1012432.6875,63.91269302368164,1.0,2123388.25,0.7711813449859619,0.5289031736657247,0 days 09:08:40.950942
549,547.0,adam,mse,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,4516995923968.0,4516995923968.0,1008749.875,63.9710578918457,1.0,2125322.5,0.736777126789093,0.5289031736657247,0 days 09:08:40.950942
550,548.0,adam,mse,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
551,549.0,adam,mse,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,5550419476480.0,5550419476480.0,1442558.75,85.03382110595703,1.0,2355932.75,5.740955352783203,0.5289031736657247,0 days 09:08:40.950942
552,550.0,adam,mse,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,5054827331584.0,5054827331584.0,1338484.5,76.90753173828125,0.9999999403953552,2248294.25,3.686034917831421,0.5289031736657247,0 days 09:08:40.950942
553,551.0,adam,mse,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,4228390846464.0,4228390846464.0,1108136.875,62.383846282958984,1.0,2056305.125,1.6041160821914673,0.5289031736657247,0 days 09:08:40.950942
554,552.0,adam,mse,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,6484211007488.0,6484211007488.0,1634241.75,99.9941177368164,1.0,2546411.5,100.18926239013672,0.5289031736657247,0 days 09:08:40.950942
555,553.0,adam,mse,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,4175970697216.0,4175970697216.0,1038658.5625,61.05770492553711,1.0,2043519.25,1.124572992324829,0.5289031736657247,0 days 09:08:40.950942
556,554.0,adam,mse,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,4210158206976.0,4210158206976.0,1029811.0625,61.288509368896484,1.0,2051867.0,1.0495448112487793,0.5289031736657247,0 days 09:08:40.950942
557,555.0,adam,mse,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,6484219920384.0,6484219920384.0,1634244.375,99.99443054199219,1.0,2546413.25,101.25619506835938,0.5289031736657247,0 days 09:08:40.950942
558,556.0,adam,mse,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,4303491956736.0,4303491956736.0,1022200.375,62.0914306640625,1.0,2074486.0,0.964118480682373,0.5289031736657247,0 days 09:08:40.950942
559,557.0,adam,mse,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,4292741169152.0,4292741169152.0,1019018.5,61.86200714111328,1.0,2071893.125,0.9381255507469177,0.5289031736657247,0 days 09:08:40.950942
560,558.0,adam,mse,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
561,559.0,adam,mse,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,6078975705088.0,6078975705088.0,1554581.375,93.85027313232422,1.0,2465558.0,10.699268341064453,0.5289031736657247,0 days 09:08:40.950942
562,560.0,adam,mse,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,6481078386688.0,6481078386688.0,1633283.375,99.88878631591797,1.0,2545796.25,50.38502883911133,0.5289031736657247,0 days 09:08:40.950942
563,561.0,adam,mse,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
564,562.0,adam,mse,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,5464313036800.0,5464313036800.0,1425389.625,83.60465240478516,1.0,2337587.0,5.3006110191345215,0.5289031736657247,0 days 09:08:40.950942
565,563.0,adam,mse,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
566,564.0,adam,mse,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
567,565.0,adam,mse,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,5341369597952.0,5341369597952.0,1400312.125,81.58102416992188,1.0,2311140.25,4.766300201416016,0.5289031736657247,0 days 09:08:40.950942
568,566.0,adam,mse,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,5463212032000.0,5463212032000.0,1424973.25,83.55731964111328,1.0,2337351.5,5.274542331695557,0.5289031736657247,0 days 09:08:40.950942
569,567.0,adam,mse,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,6484247707648.0,6484247707648.0,1634253.375,99.99539947509766,0.9999999403953552,2546418.5,105.00028228759766,0.5289031736657247,0 days 09:08:40.950942
570,568.0,adam,mse,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
571,569.0,adam,mse,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
572,570.0,adam,mse,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
573,571.0,adam,mse,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
574,572.0,adam,mse,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,5964012453888.0,5964012453888.0,1530455.625,91.98757934570312,1.0,2442132.75,9.094268798828125,0.5289031736657247,0 days 09:08:40.950942
575,573.0,adam,mse,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,6484385595392.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
576,574.0,adam,mse,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,6074395525120.0,6074395525120.0,1553677.0,93.78440856933594,0.9999999403953552,2464629.0,10.645575523376465,0.5289031736657247,0 days 09:08:40.950942
577,575.0,adam,mse,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,5517650427904.0,5517650427904.0,1436558.875,84.56474304199219,1.0,2348968.0,5.623652458190918,0.5289031736657247,0 days 09:08:40.950942
578,576.0,adam,mae,relu,relu,50.0,1.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
579,577.0,adam,mae,relu,relu,50.0,1.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
580,578.0,adam,mae,relu,relu,50.0,1.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
581,579.0,adam,mae,relu,relu,50.0,1.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
582,580.0,adam,mae,relu,relu,50.0,1.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
583,581.0,adam,mae,relu,relu,50.0,1.0,5.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
584,582.0,adam,mae,relu,relu,50.0,1.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
585,583.0,adam,mae,relu,relu,50.0,1.0,10.0,1.0,5.0,0.0,1014762.3125,4430336884736.0,1014762.3125,63.147552490234375,1.0,2104836.5,0.8321279287338257,0.5289031736657247,0 days 09:08:40.950942
586,584.0,adam,mae,relu,relu,50.0,1.0,10.0,1.0,10.0,0.0,1012366.1875,4413965467648.0,1012366.1875,62.929466247558594,1.0,2100944.0,0.819534182548523,0.5289031736657247,0 days 09:08:40.950942
587,585.0,adam,mae,relu,relu,50.0,10.0,1.0,1.0,1.0,0.0,1294419.75,4865469710336.0,1294419.75,73.81858825683594,1.0,2205781.0,3.1940581798553467,0.5289031736657247,0 days 09:08:40.950942
588,586.0,adam,mae,relu,relu,50.0,10.0,1.0,1.0,5.0,0.0,1127789.625,4277403648000.0,1127789.625,63.48647689819336,1.0,2068188.5,1.7715109586715698,0.5289031736657247,0 days 09:08:40.950942
589,587.0,adam,mae,relu,relu,50.0,10.0,1.0,1.0,10.0,0.0,1064467.25,4165698060288.0,1064467.25,61.332374572753906,1.0,2041004.125,1.337843656539917,0.5289031736657247,0 days 09:08:40.950942
590,588.0,adam,mae,relu,relu,50.0,10.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
591,589.0,adam,mae,relu,relu,50.0,10.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
592,590.0,adam,mae,relu,relu,50.0,10.0,5.0,1.0,10.0,0.0,1027080.75,4452336009216.0,1027080.75,63.72249984741211,1.0,2110056.0,0.9422754645347595,0.5289031736657247,0 days 09:08:40.950942
593,591.0,adam,mae,relu,relu,50.0,10.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
594,592.0,adam,mae,relu,relu,50.0,10.0,10.0,1.0,5.0,0.0,1026870.0625,4416672366592.0,1026870.0625,63.38713836669922,1.0,2101588.0,0.9608156681060791,0.5289031736657247,0 days 09:08:40.950942
595,593.0,adam,mae,relu,relu,50.0,10.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
596,594.0,adam,mae,relu,relu,50.0,32.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
597,595.0,adam,mae,relu,relu,50.0,32.0,1.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
598,596.0,adam,mae,relu,relu,50.0,32.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
599,597.0,adam,mae,relu,relu,50.0,32.0,5.0,1.0,1.0,0.0,1602321.625,6316935872512.0,1602321.625,97.53620910644531,1.0,2513351.5,17.344350814819336,0.5289031736657247,0 days 09:08:40.950942
600,598.0,adam,mae,relu,relu,50.0,32.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
601,599.0,adam,mae,relu,relu,50.0,32.0,5.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
602,600.0,adam,mae,relu,relu,50.0,32.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
603,601.0,adam,mae,relu,relu,50.0,32.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
604,602.0,adam,mae,relu,relu,50.0,32.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
605,603.0,adam,mae,relu,relu,50.0,100.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
606,604.0,adam,mae,relu,relu,50.0,100.0,1.0,1.0,5.0,0.0,1625594.0,6438164365312.0,1625594.0,99.32999420166016,1.0,2537353.75,29.677087783813477,0.5289031736657247,0 days 09:08:40.950942
607,605.0,adam,mae,relu,relu,50.0,100.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
608,606.0,adam,mae,relu,relu,50.0,100.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
609,607.0,adam,mae,relu,relu,50.0,100.0,5.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
610,608.0,adam,mae,relu,relu,50.0,100.0,5.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
611,609.0,adam,mae,relu,relu,50.0,100.0,10.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
612,610.0,adam,mae,relu,relu,50.0,100.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
613,611.0,adam,mae,relu,relu,50.0,100.0,10.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
614,612.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
615,613.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,5.0,0.0,1016085.4375,4441688244224.0,1016085.4375,63.291316986083984,1.0,2107531.25,0.8381032347679138,0.5289031736657247,0 days 09:08:40.950942
616,614.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
617,615.0,adam,mae,relu,relu,100.0,1.0,5.0,1.0,1.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
618,616.0,adam,mae,relu,relu,100.0,1.0,5.0,1.0,5.0,0.0,1016258.75,4437465628672.0,1016258.75,63.253501892089844,1.0,2106529.25,0.8418909311294556,0.5289031736657247,0 days 09:08:40.950942
619,617.0,adam,mae,relu,relu,100.0,1.0,5.0,1.0,10.0,0.0,1003005.3125,4372676214784.0,1003005.3125,62.32040786743164,1.0,2091094.5,0.7640325427055359,0.5289031736657247,0 days 09:08:40.950942
620,618.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,1010836.0,4407948214272.0,1010836.0,62.83594512939453,1.0,2099511.5,0.8095323443412781,0.5289031736657247,0 days 09:08:40.950942
621,619.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,5.0,0.0,1634295.375,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247,0 days 09:08:40.950942
