,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr
486,486.0,adam,mape,relu,relu,10.0,32.0,2.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
487,487.0,adam,mape,relu,relu,10.0,32.0,2.0,1.0,10.0,0.0,99.79386138916016,6470127058944.0,1631619.625,99.79386138916016,1.0,2543644.5,43.722747802734375,0.5289031736657247
488,488.0,adam,mape,relu,relu,10.0,32.0,4.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
489,489.0,adam,mape,relu,relu,10.0,32.0,4.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
490,490.0,adam,mape,relu,relu,10.0,32.0,4.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
491,491.0,adam,mape,relu,relu,10.0,32.0,4.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
492,492.0,adam,mape,relu,relu,10.0,32.0,10.0,1.0,1.0,0.0,99.8339614868164,6472897921024.0,1632140.125,99.8339614868164,1.0,2544189.0,46.60247802734375,0.5289031736657247
493,493.0,adam,mape,relu,relu,10.0,32.0,10.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
494,494.0,adam,mape,relu,relu,10.0,32.0,10.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
495,495.0,adam,mape,relu,relu,10.0,32.0,10.0,1.0,10.0,0.0,99.6637191772461,6461148626944.0,1629929.875,99.6637191772461,1.0,2541879.0,37.54933547973633,0.5289031736657247
496,496.0,adam,mape,relu,relu,10.0,100.0,1.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
497,497.0,adam,mape,relu,relu,10.0,100.0,1.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
498,498.0,adam,mape,relu,relu,10.0,100.0,1.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
499,499.0,adam,mape,relu,relu,10.0,100.0,1.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
500,500.0,adam,mape,relu,relu,10.0,100.0,2.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
501,501.0,adam,mape,relu,relu,10.0,100.0,2.0,1.0,2.0,0.0,99.976318359375,6482740379648.0,1633987.5,99.976318359375,1.0,2546122.5,76.71040344238281,0.5289031736657247
502,502.0,adam,mape,relu,relu,10.0,100.0,2.0,1.0,4.0,0.0,99.98978424072266,6483677806592.0,1634162.625,99.98978424072266,1.0,2546306.75,91.76648712158203,0.5289031736657247
503,503.0,adam,mape,relu,relu,10.0,100.0,2.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
504,504.0,adam,mape,relu,relu,10.0,100.0,4.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
505,505.0,adam,mape,relu,relu,10.0,100.0,4.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
506,506.0,adam,mape,relu,relu,10.0,100.0,4.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
507,507.0,adam,mape,relu,relu,10.0,100.0,4.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
508,508.0,adam,mape,relu,relu,10.0,100.0,10.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
509,509.0,adam,mape,relu,relu,10.0,100.0,10.0,1.0,2.0,0.0,99.98299407958984,6483206471680.0,1634074.5,99.98299407958984,1.0,2546214.25,82.4847640991211,0.5289031736657247
510,510.0,adam,mape,relu,relu,10.0,100.0,10.0,1.0,4.0,0.0,99.98756408691406,6483523665920.0,1634133.75,99.98756408691406,1.0,2546276.5,88.16918182373047,0.5289031736657247
511,511.0,adam,mape,relu,relu,10.0,100.0,10.0,1.0,10.0,0.0,99.97091674804688,6482369183744.0,1633917.5,99.97091674804688,1.0,2546049.75,73.16426086425781,0.5289031736657247
512,512.0,adam,mape,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
513,513.0,adam,mape,relu,relu,100.0,1.0,1.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
514,514.0,adam,mape,relu,relu,100.0,1.0,1.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
515,515.0,adam,mape,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,60.01264190673828,4122259226624.0,1044169.875,60.01264190673828,1.0,2030334.75,1.139902949333191,0.5289031736657247
516,516.0,adam,mape,relu,relu,100.0,1.0,2.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
517,517.0,adam,mape,relu,relu,100.0,1.0,2.0,1.0,2.0,0.0,60.60646057128906,4143190114304.0,1049833.5,60.60646057128906,1.0,2035482.75,1.2002249956130981,0.5289031736657247
518,518.0,adam,mape,relu,relu,100.0,1.0,2.0,1.0,4.0,0.0,60.64332962036133,4144481697792.0,1050212.0,60.64332962036133,1.0,2035800.0,1.2044099569320679,0.5289031736657247
519,519.0,adam,mape,relu,relu,100.0,1.0,2.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
520,520.0,adam,mape,relu,relu,100.0,1.0,4.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
521,521.0,adam,mape,relu,relu,100.0,1.0,4.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
522,522.0,adam,mape,relu,relu,100.0,1.0,4.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
523,523.0,adam,mape,relu,relu,100.0,1.0,4.0,1.0,10.0,0.0,60.223785400390625,4129547616256.0,1046448.625,60.223785400390625,1.0,2032128.875,1.1619936227798462,0.5289031736657247
524,524.0,adam,mape,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
525,525.0,adam,mape,relu,relu,100.0,1.0,10.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
526,526.0,adam,mape,relu,relu,100.0,1.0,10.0,1.0,4.0,0.0,59.5576286315918,4106249568256.0,1040233.625,59.5576286315918,1.0,2026388.25,1.100434422492981,0.5289031736657247
527,527.0,adam,mape,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
528,528.0,adam,mape,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
529,529.0,adam,mape,relu,relu,100.0,10.0,1.0,1.0,2.0,0.0,61.31963348388672,4165258969088.0,1064354.0,61.31963348388672,1.0,2040896.625,1.3360700607299805,0.5289031736657247
530,530.0,adam,mape,relu,relu,100.0,10.0,1.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
531,531.0,adam,mape,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,61.15517044067383,4162283110400.0,1055885.625,61.15517044067383,1.0,2040167.375,1.270100474357605,0.5289031736657247
532,532.0,adam,mape,relu,relu,100.0,10.0,2.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
533,533.0,adam,mape,relu,relu,100.0,10.0,2.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
534,534.0,adam,mape,relu,relu,100.0,10.0,2.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
535,535.0,adam,mape,relu,relu,100.0,10.0,2.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
536,536.0,adam,mape,relu,relu,100.0,10.0,4.0,1.0,1.0,0.0,61.22064971923828,4164048388096.0,1057401.125,61.22064971923828,1.0,2040600.0,1.2844016551971436,0.5289031736657247
537,537.0,adam,mape,relu,relu,100.0,10.0,4.0,1.0,2.0,0.0,61.22187042236328,4163983900672.0,1057569.875,61.22187042236328,1.0,2040584.25,1.285522699356079,0.5289031736657247
538,538.0,adam,mape,relu,relu,100.0,10.0,4.0,1.0,4.0,0.0,61.138832092285156,4161567195136.0,1055929.25,61.138832092285156,1.0,2039992.0,1.2693182229995728,0.5289031736657247
539,539.0,adam,mape,relu,relu,100.0,10.0,4.0,1.0,10.0,0.0,61.105987548828125,4160570785792.0,1055329.0,61.105987548828125,1.0,2039747.75,1.2632436752319336,0.5289031736657247
540,540.0,adam,mape,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
541,541.0,adam,mape,relu,relu,100.0,10.0,10.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
542,542.0,adam,mape,relu,relu,100.0,10.0,10.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
543,543.0,adam,mape,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
544,544.0,adam,mape,relu,relu,100.0,32.0,1.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
545,545.0,adam,mape,relu,relu,100.0,32.0,1.0,1.0,2.0,0.0,87.11084747314453,5668810522624.0,1467851.75,87.11084747314453,1.0,2380926.5,6.538535118103027,0.5289031736657247
546,546.0,adam,mape,relu,relu,100.0,32.0,1.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
547,547.0,adam,mape,relu,relu,100.0,32.0,1.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
548,548.0,adam,mape,relu,relu,100.0,32.0,2.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
549,549.0,adam,mape,relu,relu,100.0,32.0,2.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
550,550.0,adam,mape,relu,relu,100.0,32.0,2.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
551,551.0,adam,mape,relu,relu,100.0,32.0,2.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
552,552.0,adam,mape,relu,relu,100.0,32.0,4.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
553,553.0,adam,mape,relu,relu,100.0,32.0,4.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
554,554.0,adam,mape,relu,relu,100.0,32.0,4.0,1.0,4.0,0.0,87.28007507324219,5679127461888.0,1469990.375,87.28007507324219,1.0,2383092.0,6.604994773864746,0.5289031736657247
555,555.0,adam,mape,relu,relu,100.0,32.0,4.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
556,556.0,adam,mape,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
557,557.0,adam,mape,relu,relu,100.0,32.0,10.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
558,558.0,adam,mape,relu,relu,100.0,32.0,10.0,1.0,4.0,0.0,61.53643035888672,4172850397184.0,1075591.625,61.53643035888672,1.0,2042755.625,1.4168332815170288,0.5289031736657247
559,559.0,adam,mape,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
560,560.0,adam,mape,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
561,561.0,adam,mape,relu,relu,100.0,100.0,1.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
562,562.0,adam,mape,relu,relu,100.0,100.0,1.0,1.0,4.0,0.0,98.33922576904297,6370743549952.0,1612734.5,98.33922576904297,1.0,2524033.25,20.72568702697754,0.5289031736657247
563,563.0,adam,mape,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,98.30535125732422,6368542588928.0,1612303.75,98.30535125732422,1.0,2523597.25,20.53388786315918,0.5289031736657247
564,564.0,adam,mape,relu,relu,100.0,100.0,2.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
565,565.0,adam,mape,relu,relu,100.0,100.0,2.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
566,566.0,adam,mape,relu,relu,100.0,100.0,2.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
567,567.0,adam,mape,relu,relu,100.0,100.0,2.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
568,568.0,adam,mape,relu,relu,100.0,100.0,4.0,1.0,1.0,0.0,96.16323852539062,6226107170816.0,1584478.625,96.16323852539062,1.0,2495216.75,13.942760467529297,0.5289031736657247
569,569.0,adam,mape,relu,relu,100.0,100.0,4.0,1.0,2.0,0.0,98.15415954589844,6358253961216.0,1610331.625,98.15415954589844,1.0,2521557.75,19.792510986328125,0.5289031736657247
570,570.0,adam,mape,relu,relu,100.0,100.0,4.0,1.0,4.0,0.0,98.25515747070312,6365086482432.0,1611645.5,98.25515747070312,1.0,2522912.25,20.28409194946289,0.5289031736657247
571,571.0,adam,mape,relu,relu,100.0,100.0,4.0,1.0,10.0,0.0,91.59814453125,5938873368576.0,1525228.125,91.59814453125,1.0,2436980.5,8.855696678161621,0.5289031736657247
572,572.0,adam,mape,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
573,573.0,adam,mape,relu,relu,100.0,100.0,10.0,1.0,2.0,0.0,94.91084289550781,6145159200768.0,1568223.75,94.91084289550781,1.0,2478943.25,11.967263221740723,0.5289031736657247
574,574.0,adam,mape,relu,relu,100.0,100.0,10.0,1.0,4.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
575,575.0,adam,mape,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
576,576.0,adam,mape,selu,relu,1.0,1.0,1.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
577,577.0,adam,mape,selu,relu,1.0,1.0,1.0,1.0,2.0,0.0,99.34248352050781,6439115423744.0,1625765.625,99.34248352050781,1.0,2537541.25,29.843353271484375,0.5289031736657247
578,578.0,adam,mape,selu,relu,1.0,1.0,1.0,1.0,4.0,0.0,99.9971694946289,6484301185024.0,1634269.625,99.9971694946289,1.0,2546429.0,114.89807891845703,0.5289031736657247
579,579.0,adam,mape,selu,relu,1.0,1.0,1.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
580,580.0,adam,mape,selu,relu,1.0,1.0,2.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
581,581.0,adam,mape,selu,relu,1.0,1.0,2.0,1.0,2.0,0.0,99.9995346069336,6484371439616.0,1634291.25,99.9995346069336,1.0,2546443.0,152.40232849121094,0.5289031736657247
582,582.0,adam,mape,selu,relu,1.0,1.0,2.0,1.0,4.0,0.0,99.99678039550781,6484290174976.0,1634266.125,99.99678039550781,1.0,2546427.0,112.27607727050781,0.5289031736657247
583,583.0,adam,mape,selu,relu,1.0,1.0,2.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
584,584.0,adam,mape,selu,relu,1.0,1.0,4.0,1.0,1.0,0.0,99.59272003173828,6456393334784.0,1629021.75,99.59272003173828,1.0,2540943.5,35.17501449584961,0.5289031736657247
585,585.0,adam,mape,selu,relu,1.0,1.0,4.0,1.0,2.0,0.0,98.82806396484375,6403928358912.0,1619084.0,98.82806396484375,1.0,2530598.5,23.957948684692383,0.5289031736657247
586,586.0,adam,mape,selu,relu,1.0,1.0,4.0,1.0,4.0,0.0,98.19976806640625,6361618841600.0,1610953.625,98.19976806640625,1.0,2522225.0,19.976274490356445,0.5289031736657247
587,587.0,adam,mape,selu,relu,1.0,1.0,4.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
588,588.0,adam,mape,selu,relu,1.0,1.0,10.0,1.0,1.0,0.0,99.99925231933594,6484363051008.0,1634288.375,99.99925231933594,1.0,2546441.25,142.8572235107422,0.5289031736657247
589,589.0,adam,mape,selu,relu,1.0,1.0,10.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
590,590.0,adam,mape,selu,relu,1.0,1.0,10.0,1.0,4.0,0.0,96.28323364257812,6234325385216.0,1586076.375,96.28323364257812,1.0,2496863.0,14.15482234954834,0.5289031736657247
591,591.0,adam,mape,selu,relu,1.0,1.0,10.0,1.0,10.0,0.0,88.54558563232422,5757213868032.0,1485963.875,88.54558563232422,1.0,2399419.5,7.14990234375,0.5289031736657247
592,592.0,adam,mape,selu,relu,1.0,10.0,1.0,1.0,1.0,0.0,99.99992370605469,6484382449664.0,1634294.5,99.99992370605469,1.0,2546445.0,182.12741088867188,0.5289031736657247
593,593.0,adam,mape,selu,relu,1.0,10.0,1.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
594,594.0,adam,mape,selu,relu,1.0,10.0,1.0,1.0,4.0,0.0,99.99964141845703,6484374061056.0,1634292.125,99.99964141845703,1.0,2546443.5,157.28001403808594,0.5289031736657247
595,595.0,adam,mape,selu,relu,1.0,10.0,1.0,1.0,10.0,0.0,99.99915313720703,6484359905280.0,1634287.625,99.99915313720703,1.0,2546440.75,140.23265075683594,0.5289031736657247
596,596.0,adam,mape,selu,relu,1.0,10.0,2.0,1.0,1.0,0.0,99.98680877685547,6483479101440.0,1634124.75,99.98680877685547,1.0,2546267.75,86.90059661865234,0.5289031736657247
597,597.0,adam,mape,selu,relu,1.0,10.0,2.0,1.0,2.0,0.0,99.98918914794922,6483647397888.0,1634155.875,99.98918914794922,1.0,2546300.75,90.4097671508789,0.5289031736657247
598,598.0,adam,mape,selu,relu,1.0,10.0,2.0,1.0,4.0,0.0,99.97370910644531,6482560548864.0,1633953.5,99.97370910644531,1.0,2546087.25,74.92892456054688,0.5289031736657247
599,599.0,adam,mape,selu,relu,1.0,10.0,2.0,1.0,10.0,0.0,99.99581909179688,6484113489920.0,1634242.75,99.99581909179688,1.0,2546392.25,107.95330810546875,0.5289031736657247
600,600.0,adam,mape,selu,relu,1.0,10.0,4.0,1.0,1.0,0.0,99.99974822998047,6484378255360.0,1634292.75,99.99974822998047,0.9999999403953552,2546444.25,163.5352020263672,0.5289031736657247
601,601.0,adam,mape,selu,relu,1.0,10.0,4.0,1.0,2.0,0.0,99.9932632446289,6483922649088.0,1634207.875,99.9932632446289,1.0,2546354.75,99.47317504882812,0.5289031736657247
602,602.0,adam,mape,selu,relu,1.0,10.0,4.0,1.0,4.0,0.0,99.98675537109375,6483477528576.0,1634124.125,99.98675537109375,1.0,2546267.25,86.76358795166016,0.5289031736657247
603,603.0,adam,mape,selu,relu,1.0,10.0,4.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
604,604.0,adam,mape,selu,relu,1.0,10.0,10.0,1.0,1.0,0.0,99.99028015136719,6483717652480.0,1634169.5,99.99028015136719,1.0,2546314.5,92.51749420166016,0.5289031736657247
605,605.0,adam,mape,selu,relu,1.0,10.0,10.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
606,606.0,adam,mape,selu,relu,1.0,10.0,10.0,1.0,4.0,0.0,99.95813751220703,6481529798656.0,1633755.875,99.95813751220703,1.0,2545885.0,66.77739715576172,0.5289031736657247
607,607.0,adam,mape,selu,relu,1.0,10.0,10.0,1.0,10.0,0.0,99.97213745117188,6482479284224.0,1633935.75,99.97213745117188,1.0,2546071.25,73.58358764648438,0.5289031736657247
608,608.0,adam,mape,selu,relu,1.0,32.0,1.0,1.0,1.0,0.0,99.99977111816406,6484379303936.0,1634293.375,99.99977111816406,0.9999999403953552,2546444.5,166.05062866210938,0.5289031736657247
609,609.0,adam,mape,selu,relu,1.0,32.0,1.0,1.0,2.0,0.0,99.99986267089844,6484380876800.0,1634293.875,99.99986267089844,1.0,2546444.75,172.8179168701172,0.5289031736657247
610,610.0,adam,mape,selu,relu,1.0,32.0,1.0,1.0,4.0,0.0,99.9998779296875,6484381925376.0,1634294.25,99.9998779296875,1.0,2546445.0,175.5615997314453,0.5289031736657247
611,611.0,adam,mape,selu,relu,1.0,32.0,1.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
612,612.0,adam,mape,selu,relu,1.0,32.0,2.0,1.0,1.0,0.0,99.99449920654297,6484004962304.0,1634223.875,99.99449920654297,1.0,2546371.0,103.62107849121094,0.5289031736657247
613,613.0,adam,mape,selu,relu,1.0,32.0,2.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
614,614.0,adam,mape,selu,relu,1.0,32.0,2.0,1.0,4.0,0.0,99.99981689453125,6484379828224.0,1634293.75,99.99981689453125,1.0,2546444.5,169.3190155029297,0.5289031736657247
615,615.0,adam,mape,selu,relu,1.0,32.0,2.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
616,616.0,adam,mape,selu,relu,1.0,32.0,4.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
617,617.0,adam,mape,selu,relu,1.0,32.0,4.0,1.0,2.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
618,618.0,adam,mape,selu,relu,1.0,32.0,4.0,1.0,4.0,0.0,99.99732971191406,6484217823232.0,1634262.375,99.99732971191406,1.0,2546412.75,116.41386413574219,0.5289031736657247
619,619.0,adam,mape,selu,relu,1.0,32.0,4.0,1.0,10.0,0.0,99.9992446899414,6484346798080.0,1634286.75,99.9992446899414,1.0,2546438.0,141.30209350585938,0.5289031736657247
620,620.0,adam,mape,selu,relu,1.0,32.0,10.0,1.0,1.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
621,621.0,adam,mape,selu,relu,1.0,32.0,10.0,1.0,2.0,0.0,99.99811553955078,6484256620544.0,1634270.875,99.99811553955078,1.0,2546420.25,124.87364959716797,0.5289031736657247
622,622.0,adam,mape,selu,relu,1.0,32.0,10.0,1.0,4.0,0.0,99.99942016601562,6484339982336.0,1634287.25,99.99942016601562,0.9803921580314636,2546436.75,149.71803283691406,0.5289031736657247
623,623.0,adam,mape,selu,relu,1.0,32.0,10.0,1.0,10.0,0.0,100.0,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
