,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,validation_split,input_dimensions,corr,total_runtime
577,577.0,adam,mae,relu,relu,50.0,1.0,1.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
578,578.0,adam,mae,relu,relu,50.0,1.0,1.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
579,579.0,adam,mae,relu,relu,50.0,1.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
580,580.0,adam,mae,relu,relu,50.0,1.0,5.0,1.0,5.0,0.0,468661.0625,604022833152.0,468661.0625,37.34539794921875,1.0,777189.0625,0.2024395912885666,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
581,581.0,adam,mae,relu,relu,50.0,1.0,5.0,1.0,10.0,0.0,482676.0625,612957552640.0,482676.0625,38.67790985107422,1.0,782916.0625,0.20874947309494019,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
582,582.0,adam,mae,relu,relu,50.0,1.0,10.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
583,583.0,adam,mae,relu,relu,50.0,1.0,10.0,1.0,5.0,0.0,459128.1875,593875238912.0,459128.1875,37.96089172363281,1.0,770633.0,0.19574622809886932,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
584,584.0,adam,mae,relu,relu,50.0,1.0,10.0,1.0,10.0,0.0,459880.0,594189615104.0,459880.0,37.995147705078125,1.0,770836.9375,0.1966332048177719,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
585,585.0,adam,mae,relu,relu,50.0,10.0,1.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
586,586.0,adam,mae,relu,relu,50.0,10.0,1.0,1.0,5.0,0.0,524299.875,697951846400.0,524299.875,40.30683898925781,1.0,835435.125,0.23354145884513855,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
587,587.0,adam,mae,relu,relu,50.0,10.0,1.0,1.0,10.0,0.0,516940.0625,675158753280.0,516940.0625,40.360626220703125,1.0,821680.4375,0.22778476774692535,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
588,588.0,adam,mae,relu,relu,50.0,10.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
589,589.0,adam,mae,relu,relu,50.0,10.0,5.0,1.0,5.0,0.0,508211.59375,659330301952.0,508211.59375,39.99273681640625,1.0,811991.5625,0.2227472960948944,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
590,590.0,adam,mae,relu,relu,50.0,10.0,5.0,1.0,10.0,0.0,499659.125,639758106624.0,499659.125,39.211795806884766,1.0,799848.8125,0.21904775500297546,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
591,591.0,adam,mae,relu,relu,50.0,10.0,10.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
592,592.0,adam,mae,relu,relu,50.0,10.0,10.0,1.0,5.0,0.0,500269.40625,639036620800.0,500269.40625,39.45412063598633,1.0,799397.6875,0.2187061458826065,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
593,593.0,adam,mae,relu,relu,50.0,10.0,10.0,1.0,10.0,0.0,500801.8125,641966669824.0,500801.8125,39.10124206542969,1.0,801228.25,0.21952973306179047,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
594,594.0,adam,mae,relu,relu,50.0,32.0,1.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
595,595.0,adam,mae,relu,relu,50.0,32.0,1.0,1.0,5.0,0.0,623366.375,995817619456.0,623366.375,40.441837310791016,1.0,997906.625,0.363752156496048,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
596,596.0,adam,mae,relu,relu,50.0,32.0,1.0,1.0,10.0,0.0,626538.9375,997273763840.0,626538.9375,40.50912857055664,0.9999999403953552,998635.9375,0.372037798166275,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
597,597.0,adam,mae,relu,relu,50.0,32.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
598,598.0,adam,mae,relu,relu,50.0,32.0,5.0,1.0,5.0,0.0,527961.8125,707029499904.0,527961.8125,39.921302795410156,1.0,840850.4375,0.23979149758815765,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
599,599.0,adam,mae,relu,relu,50.0,32.0,5.0,1.0,10.0,0.0,530212.25,718089486336.0,530212.25,40.052398681640625,1.0,847401.625,0.2395220696926117,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
600,600.0,adam,mae,relu,relu,50.0,32.0,10.0,1.0,1.0,0.0,538151.25,740086841344.0,538151.25,39.410762786865234,1.0,860283.0,0.25189274549484253,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
601,601.0,adam,mae,relu,relu,50.0,32.0,10.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
602,602.0,adam,mae,relu,relu,50.0,32.0,10.0,1.0,10.0,0.0,520169.625,691145998336.0,520169.625,40.16632080078125,1.0,831351.9375,0.23106332123279572,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
603,603.0,adam,mae,relu,relu,50.0,100.0,1.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
604,604.0,adam,mae,relu,relu,50.0,100.0,1.0,1.0,5.0,0.0,1513760.0,4541928964096.0,1513760.0,96.78815460205078,1.0,2131180.25,12.962592124938965,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
605,605.0,adam,mae,relu,relu,50.0,100.0,1.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
606,606.0,adam,mae,relu,relu,50.0,100.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
607,607.0,adam,mae,relu,relu,50.0,100.0,5.0,1.0,5.0,0.0,1420899.375,4045080887296.0,1420899.375,89.90492248535156,1.0,2011238.625,6.092403411865234,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
608,608.0,adam,mae,relu,relu,50.0,100.0,5.0,1.0,10.0,0.0,1386457.5,3876904763392.0,1386457.5,87.24187469482422,1.0,1968985.75,5.008820533752441,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
609,609.0,adam,mae,relu,relu,50.0,100.0,10.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
610,610.0,adam,mae,relu,relu,50.0,100.0,10.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
611,611.0,adam,mae,relu,relu,50.0,100.0,10.0,1.0,10.0,0.0,587180.0625,896687013888.0,587180.0625,39.49129867553711,1.0,946935.5625,0.31388548016548157,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
612,612.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,477896.0625,611687071744.0,477896.0625,37.96310806274414,1.0,782104.25,0.20670297741889954,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
613,613.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
614,614.0,adam,mae,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
615,615.0,adam,mae,relu,relu,100.0,1.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
616,616.0,adam,mae,relu,relu,100.0,1.0,5.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
617,617.0,adam,mae,relu,relu,100.0,1.0,5.0,1.0,10.0,0.0,447847.78125,582674939904.0,447847.78125,36.238887786865234,1.0,763331.5,0.19058051705360413,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
618,618.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
619,619.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,5.0,0.0,444128.25,574585962496.0,444128.25,36.50239562988281,1.0,758014.5,0.18891902267932892,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
620,620.0,adam,mae,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,444121.75,566780821504.0,444121.75,38.23917007446289,1.0,752848.5,0.19000287353992462,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
621,621.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
622,622.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,5.0,0.0,506144.625,650349576192.0,506144.625,39.79313659667969,1.0,806442.5625,0.2221454381942749,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
623,623.0,adam,mae,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
624,624.0,adam,mae,relu,relu,100.0,10.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
625,625.0,adam,mae,relu,relu,100.0,10.0,5.0,1.0,5.0,0.0,484846.96875,615928889344.0,484846.96875,38.29115295410156,1.0,784811.375,0.211161807179451,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
626,626.0,adam,mae,relu,relu,100.0,10.0,5.0,1.0,10.0,0.0,491382.65625,626142937088.0,491382.65625,38.90685272216797,1.0,791291.9375,0.21415704488754272,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
627,627.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,1.0,0.0,494586.15625,629025538048.0,494586.15625,39.032711029052734,1.0,793111.3125,0.2156093418598175,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
628,628.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,5.0,0.0,482266.5625,613276778496.0,482266.5625,38.35646438598633,1.0,783119.875,0.20947858691215515,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
629,629.0,adam,mae,relu,relu,100.0,10.0,10.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
630,630.0,adam,mae,relu,relu,100.0,32.0,1.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
631,631.0,adam,mae,relu,relu,100.0,32.0,1.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
632,632.0,adam,mae,relu,relu,100.0,32.0,1.0,1.0,10.0,0.0,524819.9375,706669182976.0,524819.9375,40.1464958190918,1.0,840636.1875,0.2350131869316101,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
633,633.0,adam,mae,relu,relu,100.0,32.0,5.0,1.0,1.0,0.0,521867.59375,693324873728.0,521867.59375,40.18381118774414,1.0,832661.3125,0.2326163947582245,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
634,634.0,adam,mae,relu,relu,100.0,32.0,5.0,1.0,5.0,0.0,511190.65625,669693902848.0,511190.65625,39.920467376708984,1.0,818348.25,0.22510986030101776,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
635,635.0,adam,mae,relu,relu,100.0,32.0,5.0,1.0,10.0,0.0,507784.78125,661921923072.0,507784.78125,39.69066619873047,1.0,813585.8125,0.22368775308132172,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
636,636.0,adam,mae,relu,relu,100.0,32.0,10.0,1.0,1.0,0.0,519146.84375,685214793728.0,519146.84375,40.084407806396484,1.0,827777.0,0.23116302490234375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
637,637.0,adam,mae,relu,relu,100.0,32.0,10.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
638,638.0,adam,mae,relu,relu,100.0,32.0,10.0,1.0,10.0,0.0,500113.1875,640494862336.0,500113.1875,39.44313430786133,1.0,800309.25,0.21973305940628052,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
639,639.0,adam,mae,relu,relu,100.0,100.0,1.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
640,640.0,adam,mae,relu,relu,100.0,100.0,1.0,1.0,5.0,0.0,1403583.75,3955741163520.0,1403583.75,88.6310806274414,1.0,1988904.5,5.534818172454834,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
641,641.0,adam,mae,relu,relu,100.0,100.0,1.0,1.0,10.0,0.0,873321.6875,1799159021568.0,873321.6875,52.489105224609375,1.0,1341327.375,0.819034993648529,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
642,642.0,adam,mae,relu,relu,100.0,100.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
643,643.0,adam,mae,relu,relu,100.0,100.0,5.0,1.0,5.0,0.0,634632.25,1024250937344.0,634632.25,40.86202621459961,1.0,1012052.8125,0.38008177280426025,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
644,644.0,adam,mae,relu,relu,100.0,100.0,5.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
645,645.0,adam,mae,relu,relu,100.0,100.0,10.0,1.0,1.0,0.0,927789.1875,1960796094464.0,927789.1875,56.163578033447266,1.0,1400284.25,0.985815703868866,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
646,646.0,adam,mae,relu,relu,100.0,100.0,10.0,1.0,5.0,0.0,542441.75,754789122048.0,542441.75,39.374454498291016,1.0,868786.0,0.2573433220386505,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
647,647.0,adam,mae,relu,relu,100.0,100.0,10.0,1.0,10.0,0.0,529101.375,717661011968.0,529101.375,40.33366394042969,1.0,847148.75,0.23835991322994232,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
648,648.0,adam,mae,selu,relu,50.0,1.0,1.0,1.0,1.0,0.0,1556499.0,4780624183296.0,1556499.0,99.97577667236328,0.9979507327079773,2186463.75,74.52381896972656,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
649,649.0,adam,mae,selu,relu,50.0,1.0,1.0,1.0,5.0,0.0,1517512.625,4661555757056.0,1517512.625,95.61621856689453,0.993852436542511,2159063.75,13.275460243225098,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
650,650.0,adam,mae,selu,relu,50.0,1.0,1.0,1.0,10.0,0.0,1438451.25,4427042258944.0,1438451.25,86.83769226074219,0.9999999403953552,2104053.75,5.786936283111572,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
651,651.0,adam,mae,selu,relu,50.0,1.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
652,652.0,adam,mae,selu,relu,50.0,1.0,5.0,1.0,5.0,0.0,489540.59375,625752539136.0,489540.59375,38.811702728271484,1.0,791045.25,0.21247337758541107,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
653,653.0,adam,mae,selu,relu,50.0,1.0,5.0,1.0,10.0,0.0,1289576.625,4012896419840.0,1289576.625,72.67565155029297,0.9938523769378662,2003221.5,3.9118452072143555,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
654,654.0,adam,mae,selu,relu,50.0,1.0,10.0,1.0,1.0,0.0,1556498.875,4780623659008.0,1556498.875,99.9758071899414,0.9999999403953552,2186463.75,74.29519653320312,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
655,655.0,adam,mae,selu,relu,50.0,1.0,10.0,1.0,5.0,0.0,456009.71875,591095726080.0,456009.71875,37.12220764160156,1.0,768827.5,0.19562682509422302,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
656,656.0,adam,mae,selu,relu,50.0,1.0,10.0,1.0,10.0,0.0,452282.5,587234082816.0,452282.5,37.04474639892578,1.0,766312.0,0.19203022122383118,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
657,657.0,adam,mae,selu,relu,50.0,10.0,1.0,1.0,1.0,0.0,1556694.125,4781239697408.0,1556694.125,99.9974594116211,0.9405737519264221,2186604.5,121.96331787109375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
658,658.0,adam,mae,selu,relu,50.0,10.0,1.0,1.0,5.0,0.0,516897.96875,676896178176.0,516897.96875,40.34649658203125,1.0,822737.0,0.22776924073696136,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
659,659.0,adam,mae,selu,relu,50.0,10.0,1.0,1.0,10.0,0.0,516992.0625,684670451712.0,516992.0625,40.21631622314453,1.0,827448.1875,0.22670379281044006,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
660,660.0,adam,mae,selu,relu,50.0,10.0,5.0,1.0,1.0,0.0,1556691.625,4781223968768.0,1556691.625,99.99729919433594,0.9999999403953552,2186601.0,115.94943237304688,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
661,661.0,adam,mae,selu,relu,50.0,10.0,5.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
662,662.0,adam,mae,selu,relu,50.0,10.0,5.0,1.0,10.0,0.0,501357.4375,644272619520.0,501357.4375,39.54693603515625,1.0,802665.9375,0.21864601969718933,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
663,663.0,adam,mae,selu,relu,50.0,10.0,10.0,1.0,1.0,0.0,511158.8125,665598754816.0,511158.8125,39.98497772216797,1.0,815842.375,0.22467556595802307,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
664,664.0,adam,mae,selu,relu,50.0,10.0,10.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
665,665.0,adam,mae,selu,relu,50.0,10.0,10.0,1.0,10.0,0.0,493061.46875,627198197760.0,493061.46875,38.878902435302734,1.0,791958.4375,0.21504484117031097,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
666,666.0,adam,mae,selu,relu,50.0,32.0,1.0,1.0,1.0,0.0,1556674.0,4781172064256.0,1556674.0,99.99525451660156,0.9774589538574219,2186589.25,106.6206283569336,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
667,667.0,adam,mae,selu,relu,50.0,32.0,1.0,1.0,5.0,0.0,1556687.0,4781208764416.0,1556687.0,99.99674224853516,0.9959015846252441,2186597.5,112.44247436523438,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
668,668.0,adam,mae,selu,relu,50.0,32.0,1.0,1.0,10.0,0.0,1556530.0,4780720128000.0,1556530.0,99.97929382324219,1.0,2186485.75,76.97328186035156,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
669,669.0,adam,mae,selu,relu,50.0,32.0,5.0,1.0,1.0,0.0,1556708.75,4781275873280.0,1556708.75,99.99916076660156,0.9959016442298889,2186613.0,140.5088348388672,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
670,670.0,adam,mae,selu,relu,50.0,32.0,5.0,1.0,5.0,0.0,548938.375,771007184896.0,548938.375,38.86489486694336,1.0,878070.125,0.2694849371910095,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
671,671.0,adam,mae,selu,relu,50.0,32.0,5.0,1.0,10.0,0.0,531191.1875,720780197888.0,531191.1875,40.31150436401367,1.0,848987.75,0.24020765721797943,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
672,672.0,adam,mae,selu,relu,50.0,32.0,10.0,1.0,1.0,0.0,1556706.625,4781269057536.0,1556706.625,99.9989242553711,1.0,2186611.25,135.40216064453125,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
673,673.0,adam,mae,selu,relu,50.0,32.0,10.0,1.0,5.0,0.0,1556713.625,4781276397568.0,1556713.625,99.99995422363281,0.0020491802133619785,2186613.0,195.4639892578125,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
674,674.0,adam,mae,selu,relu,50.0,32.0,10.0,1.0,10.0,0.0,524114.9375,701477355520.0,524114.9375,40.15679168701172,1.0,837542.4375,0.23468153178691864,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
675,675.0,adam,mae,selu,relu,50.0,100.0,1.0,1.0,1.0,0.0,1556709.0,4781278494720.0,1556709.0,99.99919128417969,0.9549179673194885,2186613.5,143.2753143310547,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
676,676.0,adam,mae,selu,relu,50.0,100.0,1.0,1.0,5.0,0.0,1556697.5,4781242318848.0,1556697.5,99.9979248046875,0.9877049326896667,2186605.25,122.40093994140625,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
677,677.0,adam,mae,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,1398924.5,3928795381760.0,1398924.5,88.30982208251953,0.9999999403953552,1982118.875,5.402312278747559,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
678,678.0,adam,mae,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,1504433.625,4493208453120.0,1504433.625,96.05532836914062,1.0,2119719.0,11.521461486816406,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
679,679.0,adam,mae,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,1395047.5,3903369510912.0,1395047.5,88.13233184814453,1.0,1975694.75,5.334168910980225,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
680,680.0,adam,mae,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,1194214.25,2961931763712.0,1194214.25,73.61669921875,1.0,1721026.375,2.3358705043792725,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
681,681.0,adam,mae,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,1474865.5,4330826760192.0,1474865.5,93.89041137695312,1.0,2081063.875,8.770323753356934,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
682,682.0,adam,mae,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,970889.5,2089214148608.0,970889.5,59.184322357177734,1.0,1445411.375,1.1474518775939941,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
683,683.0,adam,mae,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
684,684.0,adam,mae,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,1481575.5,4553001402368.0,1481575.5,91.63146209716797,1.0,2133776.25,8.073667526245117,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
685,685.0,adam,mae,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,1338103.875,4147053592576.0,1338103.875,76.9359130859375,0.9959015846252441,2036431.625,4.207505702972412,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
686,686.0,adam,mae,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,1405667.375,4333125500928.0,1405667.375,83.43572235107422,0.9979507923126221,2081616.125,5.12716007232666,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
687,687.0,adam,mae,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
688,688.0,adam,mae,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
689,689.0,adam,mae,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,444000.625,574476255232.0,444000.625,36.676998138427734,1.0,757942.125,0.18895475566387177,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
690,690.0,adam,mae,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,464179.46875,597906096128.0,464179.46875,37.55915069580078,1.0,773243.875,0.1998225748538971,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
691,691.0,adam,mae,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,452348.25,587692638208.0,452348.25,36.58331298828125,1.0,766611.125,0.19341890513896942,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
692,692.0,adam,mae,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,1556715.875,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
693,693.0,adam,mae,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,512966.25,664317394944.0,512966.25,40.202022552490234,1.0,815056.6875,0.22547021508216858,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
694,694.0,adam,mae,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,508591.34375,659400884224.0,508591.34375,39.83653259277344,1.0,812035.0,0.2227613478899002,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
